list, Map1
לא, l'
לֹא, lo'
לֹא, lo'
כִּי, kiy
וְלֹא, wlo'
וַיֹאמֶר, wayo'mer
וַיֹאמַר, wayo'mar
וַיֹאמַר, wayo'mar
אִיוֹֹב, 'iywov
עֲלֵי, ʕaley
עָלַי, ʕalay
אֱלוֹֹהַ, 'elwoha
אֱלוֹֹהַ, 'elwoha
וַיַעַן, wayaʕan
עָלָיו, ʕalayw
לִי, liy
לִי, liy
מִי, miy
לוֹֹ, lwo
לוּ, lu
הֱוֵא, hewe'
הוּא, hu'
לְךָ, lxa
לָךְ, lax
הֵן, hen
יְהוָה, yhwah
אֲשֶׁר, 'ašer
אֵל, 'el
אֶל, 'el
אוֹֹר, 'wor
אֵלָיו, 'elayw
עִמָדִי, ʕimadiy
חָכְמָה, ħaxmah
רְשָׁעִים, ršaʕiym
נפשי, nfשy
נַפְשִׁי, nafšiy
שַׁדַּי, šaday
אָרֶץ, 'aret͡s
אֶרֶץ, 'eret͡s
אֵפוֹֹ, 'efwo
אַפּוֹֹ, 'apwo
וְאֵין, w'eyn
וָאַיִן, wa'ayin
שָׁמָיִם, šamayim
שָׁמַיִם, šamayim
זֶה, zeh
עוֹֹד, ʕwod
עַוְלָה, ʕawlah
עוֹֹלָה, ʕwolah
בְּאֶרֶץ, b'eret͡s
בָּאָרֶץ, ba'aret͡s
בָאָרֶץ, va'aret͡s
עִמָךְ, ʕimax
עִמְךָ, ʕimxa
דַּבֵּר, daber
דַבֵּר, daber
דִּבֶּר, diber
דָּבָר, davar
דָבָר, davar
אִישׁ, 'iyš
עִמוֹֹ, ʕimwo
אָנוּשׁ, 'anuš
אֱנוֹֹשׁ, 'enwoš
בִי, viy
בִּי, biy
מִלִין, miliyn
אָדָם, 'adam
אֱלֹהִים, 'elohiym
יֵצֵא, yet͡se'
יָצָא, yat͡sa'
יֹצִא, yot͡si'
בוֹֹ, vwo
בּוֹֹ, bwo
שֵׁם, šem
שָׁם, šam
שָׂם, sam
יָדַעְתִּי, yadaʕtiy
וְהוּא, whu'
מִמֶנִי, mimeniy
מִשְׁפָּט, mišpaṭ
מִשְׁפַּט, mišpaṭ
נַפְשׁוֹֹ, nafšwo
אוֹֹ, 'wo
עַל־כֵּן, ʕal־ken
אִם־לֹא, 'im־lo'
יַחַד, yaħad
יָחַד, yaħad
אָף, 'af
אַף, 'af
לַיְלָה, laylah
לָיְלָה, laylah
יַמִים, yamiym
יָמִים, yamiym
עֵינָי, ʕeynay
עֵינַי, ʕeynay
עֵינִי, ʕeyniy
וַיְהִי, wayhiy
דַּרְכּוֹֹ, darkwo
דרכו, drxw
דָּרְכוּ, darxu
מִי־יִתֵּן, miy־yiten
וְעַתָּה, wʕatah
מִסְפָּר, mispar
מִסְפַּר, mispar
לְמוֹֹ, lmwo
לָמוֹֹ, lamwo
עָמָל, ʕamal
עָמֵל, ʕamel
לָאֵל, la'el
לְאַל, l'al
פָּנַי, panay
פָנַי, fanay
פְּנֵי, pney
צַלְמָוֶת, t͡salmawet
אָנֹכִי, 'anoxiy
אֶל־אֵל, 'el־'el
אֲנִי, 'aniy
אָנִי, 'aniy
תַּחַת, taħat
וְאוּלָם, w'ulam
אֶת־אִיוֹֹב, 'et־'iywov
אֵין, 'eyn
וְרוּחַ, wruħa
כִּי־עַתָּה, kiy־ʕatah
יֵעָנֶה, yeʕaneh
יְעַנֶה, yʕaneh
יַעֲנָה, yaʕanah
יַעֲנֶה, yaʕaneh
בָּנָיו, banayw
בָנָיו, vanayw
עָלֵימוֹֹ, ʕaleymwo
הָיִיתִי, hayiytiy
רוּחִי, ruħiy
וּמִי, umiy
אָוֶן, 'awen
אֶתְכֶם, 'etxem
וְאַחַר, w'aħar
וְאַחֵר, w'aħer
רָשָׁע, rašaʕ
מֵעָלָי, meʕalay
מֵעָלַי, meʕalay
רַגְלָי, raglay
רַגְלַי, raglay
רַגְלִי, ragliy
יָמָי, yamay
יְמֵי, ymey
יָמַי, yamay
הִנֵה, hineh
לָכֵן, laxen
יִרְאֶה, yir'eh
יִרְאָה, yir'ah
אֶת־יְהוָה, 'et־yhwah
חָשַׁךְ, ħašax
חֹשֶׁךְ, ħošex
מִלִים, miliym
חָנֵף, ħanef
שִׁמְעוּ, šimʕu
שָׁמְעוּ, šamʕu
אֵלֶיךָ, 'eleyxa
הַשָׂטָן, hasaṭan
יְהִי, yhiy
זָהָב, zahav
הָאָרֶץ, ha'aret͡s
מַיִם, mayim
תָּבוֹֹא, tavwo'
תָבוֹֹא, tavwo'
אֶל־הַשָׂטָן, 'el־hasaṭan
כִּי־לֹא, kiy־lo'
פָתַח, fataħ
פָּתַח, pataħ
פִּתֵּחַ, piteħa
פִתַּח, fitaħ
פִתֵּחַ, fiteħa
עַל־עָפָר, ʕal־ʕafar
הַתֵּימָנִי, hateymaniy
אֱלִיהוּא, 'eliyhu'
דְבָרִי, dvariy
דְבָרַי, dvaray
דְּבָרַי, dvaray
דַּבְּרִי, dabriy
דִּבְרֵי, divrey
עֹשֶׂה, ʕoseh
עָשָׂה, ʕasah
שְׂפָתַי, sfatay
לִבֶּךָ, libexa
לִבְּךָ, libxa
וְשַׁדַּי, wšaday
בַּלְהוֹֹת, balhwot
בַלָהוֹֹת, valahwot
בַּלָהוֹֹת, balahwot
אֲדַבֵּר, 'adaber
הַהוּא, hahu'
כְּמַיִם, kmayim
כַמַיִם, xamayim
כַּמָיִם, kamayim
אֹבֵד, 'oved
אָבַד, 'avad
אָבָד, 'avad
שְׁאוֹֹל, š'wol
רָע, raʕ
אֶחָד, 'eħad
לָאָרֶץ, la'aret͡s
יִתֵּן, yiten
כַּבִּיר, kabiyr
אָז, 'az
מַדּוּעַ, maduʕa
הֲלֹא, halo'
מִלָי, milay
רֹאשִׁי, ro'šiy
רָאשֵׁי, ra'šey
כַּאֲשֶׁר, ka'ašer
יָקוּם, yaqum
אֶעֱנֶה, 'eʕeneh
אַעֲנֶה, 'aʕaneh
אֵעָנֶה, 'eʕaneh
אֲדַבְּרָה, 'adabrah
אֲדַבֵּרָה, 'adaberah
אֲדַבְּרָה, 'adabrah
אַדַבְּרָה, 'adabrah
מִשֹׁפְטִי, mišofṭiy
מִשְׁפָּטִי, mišpaṭiy
מִמְקֹמוֹֹ, mimqomwo
יֹאכֵל, yo'xel
יֹאכַל, yo'xal
לָמָה, lamah
לָמָה, lamah
הָרִים, hariym
יָדוֹֹ, yadwo
יָשִׂים, yasiym
אֵשׁ, 'eš
לָהֶם, lahem
וְאָנֹכִי, w'anoxiy
אִם, 'im
מָלֵתִי, maletiy
מִלָתִי, milatiy
מִנִי, miniy
מֶנִי, meniy
לְבַדִּי, lvadiy
וְזֶה, wzeh
בִּינָה, biynah
בִינָה, viynah
אָמַר, 'amar
אֹמַר, 'omar
אַחַת, 'aħat
אֶחָת, 'eħat
אֱלִיפַז, 'eliyfaz
לָנֶצַח, lanet͡saħ
יָדִי, yadiy
לְהַגִּיד, lhagiyd
וְיָשָׁר, wyašar
לִבִּי, libiy
כֻּלָם, kulam
פָּנָיו, panayw
פָנָיו, fanayw
נְחוּשָׁה, nħušah
תִמָצֵא, timat͡se'
תִּמְצָא, timt͡sa'
תִּמָצֵא, timat͡se'
תִּקְוָה, tiqwah
וְעֵינַי, wʕeynay
וְעֵינֵי, wʕeyney
רַבִּים, rabiym
הַנַעֲמָתִי, hanaʕamatiy
מֵרָע, meraʕ
וָאִמָלְטָה, wa'imalṭah
הֶן־אֵל, hen־'el
יָצוּק, yat͡suq
תָּבֹא, tavo'
תָבֹא, tavo'
וְאֵינֶנוּ, w'eynenu
רִמָה, rimah
רָמָה, ramah
בְּשָׂרִי, bsariy
בְשָׂרִי, vsariy
בְמִשְׁפָּט, vmišpaṭ
בַּמִשְׁפָּט, bamišpaṭ
פַּחַד, paħad
פַחַד, faħad
אֵלַי, 'elay
רֵעָי, reʕay
רֵעֵי, reʕey
רֵעִי, reʕiy
וַיֹצֵא, wayot͡se'
וַיֵצֵא, wayet͡se'
בָּא, ba'
הִנֵה־נָא, hineh־na'
יֵדָע, yedaʕ
יָדַע, yadaʕ
עֲנַן, ʕanan
עָנָן, ʕanan
וַיָבֹאוּ, wayavo'u
מִדְבָּר, midbar
מְדַבֵּר, mdaber
יָבוֹֹא, yavwo'
הַשָׂדֶה, hasadeh
וִירֵא, wiyre'
וירא, wyr'
וַיַרְא, wayar'
מִמְךָ, mimxa
מִמֶךָּ, mimeka
דֵעִי, deʕiy
דֵּעִי, deʕiy
אָרְחוֹֹת, 'arħwot
וְאִישׁ, w'iyš
אֶל־אֱלוֹֹהַ, 'el־'elwoha
אֶל־אֱלוֹֹהַ, 'el־'elwoha
רַק־אֲנִי, raq־'aniy
בְּאַפּוֹֹ, b'apwo
לְבוּשׁ, lvuš
אֶהְיֶה, 'ehyeh
מָה, mah
הֶבֶל, hevel
הָבֶל, havel
נֵדָע, nedaʕ
תְהוֹֹם, thwom
תְּהוֹֹם, thwom
טָרַף, ṭaraf
טֹרֵף, ṭoref
טָרֶף, ṭaref
וְיָבֹא, wyavo'
וַיָבֹא, wayavo'
תַּחְתָּם, taħtam
תִּרְאֶה, tir'eh
אַיָה, 'ayah
אַיֵה, 'ayeh
בְעֵינָיו, vʕeynayw
בְּעֵינָיו, bʕeynayw
נִפְלָאוֹֹת, nifla'wot
נִפְלְאוֹֹת, nifl'wot
סָבִיב, saviyv
מְקוֹֹם, mqwom
מָקוֹֹם, maqwom
פָנִים, faniym
פָּנִים, paniym
בְּלִי, bliy
עַל, ʕal
לְיוֹֹם, lywom
עָפָר, ʕafar
עֵינָיו, ʕeynayw
רֻאוּ, ru'u
רָאוּ, ra'u
מִכֶּם, mikem
בֹקֶר, voqer
בָּקָר, baqar
בֹּקֶר, boqer
וּרְאֵה, ur'eh
יָדְךָ, yadxa
יָדֶךָ, yadexa
מִמֶנוּ, mimenu
וּמָה, umah
וּמֶה, umeh
אֶשָׂא, 'esa'
פְּשָׁעָי, pšaʕay
פִשְׁעִי, fišʕiy
פִּשְׁעִי, pišʕiy
מִבֶּטֶן, mibeṭen
אֹפֶל, 'ofel
מִפִּיו, mipiyw
אָתָּה, 'atah
אַתָּה, 'atah
עַיִן, ʕayin
עָיִן, ʕayin
עֵין, ʕeyn
יָמוּת, yamut
לֵבָב, levav
וַיֹסֶף, wayosef
בֵּיתוֹֹ, beytwo
בֵיתוֹֹ, veytwo
אָמַרְתִּי, 'amartiy
תָּם, tam
מְאֹד, m'od
הַיוֹֹם, haywom
כָמֹהוּ, xamohu
כָּמֹהוּ, kamohu
עֲלֵיכֶם, ʕaleyxem
לָאוֹֹר, la'wor
לֵאוֹֹר, le'wor
לְאוֹֹר, l'wor
בַּרְזֶל, barzel
עַד־אֵין, ʕad־'eyn
רַבָּה, rabah
נְחָלִים, nħaliym
חֲכַם, ħaxam
חָכָם, ħaxam
עַל־אֲנָשִׁים, ʕal־'anašiym
לְאָדָם, l'adam
לָאָדָם, la'adam
יִדְעָךְ, yidʕax
וְסָר, wsar
גַלְמוּד, galmud
גַּלְמוּד, galmud
וְשָׁם, wšam
וְשֵׁם, wšem
בְּדֵי, bdey
בַּדֵּי, badey
אֲמָרָיו, 'amarayw
וְעַיִן, wʕayin
וְעֵין, wʕeyn
שָׂרִים, sariym
עֲלֵי־אָרֶץ, ʕaley־'aret͡s
יַחְשֹׂךְ, yaħsox
יֵחָשֶׂךְ, yeħasex
יָם, yam
הַשׁוּחִי, hašuħiy
הַדֶּרֶךְ, haderex
הַדָּרֶךְ, hadarex
הַאֲמֹר, ha'amor
הָאֹמֵר, ha'omer
הֶאָמַר, he'amar
אֶתְבּוֹֹנָן, 'etbwonan
אֶתְבּוֹֹנֵן, 'etbwonen
בְּמִלִים, bmiliym
בְמִלִים, vmiliym
סוּפָה, sufah
כִּי־רַב, kiy־rav
אֶשְׁמָע, 'ešmaʕ
יַעֲנֵנִי, yaʕaneniy
תָּמִים, tamiym
תְּמִים, tmiym
לֹא־יָדַע, lo'־yadaʕ
מוֹֹכִיחַ, mwoxiyħa
וְיָקָם, wyaqam
וַיָקָם, wayaqam
הָאֱלֹהִים, ha'elohiym
מְקֹמוֹֹ, mqomwo
עוֹֹרִי, ʕworiy
אֲבָנִים, 'avaniym
כְפִיךָ, xfiyxa
כַּפֶּיךָ, kapeyxa
וְרִב, wriv
וְרֹב, wrov
בְּכֹחוֹֹ, bxoħwo
יַחְדָּו, yaħdaw
הַאֲזִינָה, ha'aziynah
יְלוּד, ylud
רָאֲתָה, ra'atah
הַזֹאת, hazo't
הֲזֹאת, hazo't
וּמִסְפַּר, umispar
בְּאָהֳלוֹֹ, b'ahalwo
הוֹֹכֵחַ, hwoxeħa
לְקוֹֹל, lqwol
כֵּן, ken
יְשִׁיבֶנוּ, yšiyvenu
הַחֲרֵשׁ, haħareš
צְעָדַי, t͡sʕaday
צַעֲדֵי, t͡saʕadey
פִיךָ, fiyxa
פִּיךָ, piyxa
עַמִים, ʕamiym
עָרוֹֹם, ʕarwom
כָּסֶף, kasef
כֶּסֶף, kesef
אַלְמָנָה, 'almanah
בְּיָדֶךָ, byadexa
בְיָדֶךָ, vyadexa
בְּיָדְךָ, byadxa
כֻּלְכֶם, kulxem
מִפְּנֵי־חֹשֶׁךְ, mipney־ħošex
וְהָיָה, whayah
בָּתֵּיהֶם, bateyhem
בָתֵּיהֶם, vateyhem
אֵי־זֶה, 'ey־zeh
הַלָיְלָה, halaylah
הַלַיְלָה, halaylah
עַל־פָּנַי, ʕal־panay
עַל־פְּנֵי, ʕal־pney
הַיָם, hayam
לְיָמִים, lyamiym
אֲחֵיהֶם, 'aħeyhem
אֲחִיהֶם, 'aħiyhem
וְנַפְשׁוֹֹ, wnafšwo
פָּרַץ, parat͡s
פֶרֶץ, feret͡s
דָרֶךְ, darex
דֶּרֶךְ, derex
דַּלְתֵי, daltey
דְּלָתַי, dlatay
וּתְהִי, uthiy
וַתְּהִי, wathiy
עָלֶיהָ, ʕaleyha
עֲלֵיהֶם, ʕaleyhem
הִכּוּ, hiku
וַתֹּאמֶר, wato'mer
גָבֶר, gaver
גֶּבֶר, gever
וְצַלְמָוֶת, wt͡salmawet
אָהֳלֶךָ, 'ahalexa
אֶהֱלֹךְ, 'ehelox
יְשׁוּרֶנָה, yšurenah
יִקָח, yiqaħ
יֻקָח, yuqaħ
צַדִּיק, t͡sadiyq
לְהִתְיַצֵב, lhityat͡sev
נָתִיב, natiyv
הִיא, hiy'
יָמָיו, yamayw
אָמְרוּ, 'amru
אִמְרוֹֹ, 'imrwo
מֵאַיִן, me'ayin
כֹּחַ, koħa
כֹחַ, xoħa
דַּלִים, daliym
דַלִים, daliym
חָרֶב, ħarev
חֶרֶב, ħerev
בְּיָדוֹֹ, byadwo
בִטְנִי, viṭniy
בִּטְנִי, biṭniy
וַיִחַר, wayiħar
וַיַחַר, wayaħar
אָכְלָה, 'axlah
אֲכַלֶה, 'axaleh
שְׁחָקִים, šħaqiym
וְהוֹֹדִיעֵנִי, whwodiyʕeniy
יְשַׁוֵּעוּ, yšaueʕu
יְשַׁוְּעוּ, yšauʕu
וְשֹׁתִים, wšotiym
וּשְׁתַּיִם, uštayim
אַחֲרִישׁ, 'aħariyš
וְיָדַעְתָּ, wyadaʕta
עַל־יְהוָה, ʕal־yhwah
דַּרְכָּם, darkam
מָוֶת, mawet
בָּה, bah
יִשְׁמָע, yišmaʕ
יִשְׁמַע, yišmaʕ
וּמִשְׁפַּט, umišpaṭ
וּמִשְׁפָּט, umišpaṭ
בְּבֹר, bvor
בַבָּר, vabar
אַחֲרָיו, 'aħarayw
אֲנָשִׁים, 'anašiym
בֵּית, beyt
בַּיִת, bayit
חָרָה, ħarah
אַרְצָה, 'art͡sah
אָרְצָה, 'art͡sah
אוֹֹנוֹֹ, 'wonwo
יָרֵא, yare'
יְרֵא, yre'
בְּשָׂרוֹֹ, bsarwo
בְשָׂרוֹֹ, vsarwo
מִבְּלִי, mibliy
וְנַחֲלַת, wnaħalat
לָשׁוֹֹן, lašwon
לְשׁוֹֹן, lšwon
יָכִין, yaxiyn
כֻלָה, xulah
כֻּלָה, kulah
כָּלָה, kalah
יָשִׂימוּ, yasiymu
שְׁמַע־לִי, šmaʕ־liy
יֵאָסֵף, ye'asef
יֶאֱסֹף, ye'esof
שְׁלֹשֶׁת, šlošet
בִטְנוֹֹ, viṭnwo
בִּטְנוֹֹ, biṭnwo
יְחַלֵק, yħaleq
יַחֲלֹק, yaħaloq
יֵחָלֶק, yeħaleq
גַּם־אֲנִי, gam־'aniy
גַם־אָנִי, gam־'aniy
שָׁמְעָה, šamʕah
שִׁמְעָה, šimʕah
כִּי־אָז, kiy־'az
אֲשַׁוַּע, 'ašauaʕ
אֲשַׁוֵּעַ, 'ašaueʕa
הַשָׁמַיִם, hašamayim
חִנָם, ħinam
יָדַעְתָּ, yadaʕta
ידעת, ydʕt
וְעַל, wʕal
פָּנֶיךָ, paneyxa
פָנֶיךָ, faneyxa
מִמֶנָה, mimenah
מֵרֶחֶם, mereħem
טוֹֹב, ṭwov
רֶגַע, regaʕ
רָגַע, ragaʕ
מֵעֵבֶר, meʕever
מֵעֲבֹר, meʕavor
לֶחֶם, leħem
לָחֶם, laħem
וְחַיַת, wħayat
אִמְרֵי, 'imrey
אֲמָרָי, 'amaray
עֲרוּמִים, ʕarumiym
עֲרוּמִים, ʕarumiym
זְכֹר, zxor
מִנִי־חֹשֶׁךְ, miniy־ħošex
קֹלוֹֹ, qolwo
קַלוּ, qalu
בְּנֵי, bney
בָנַי, vanay
עֵצָה, ʕet͡sah
וַיהוָה, wayhwah
עִם־אֵל, ʕim־'el
מָטָר, maṭar
כַּפֶּךָ, kapexa
כַּפְּךָ, kapxa
קָדִים, qadiym
כְּסוּת, ksut
כִּי־הוא, kiy־hw'
כִּי־הוּא, kiy־hu'
יֹאמְרוּ, yo'mru
נָכוֹֹן, naxwon
דְּרָכֶיךָ, draxeyxa
שָׁמוֹֹעַ, šamwoʕa
עַצְמוֹֹתָיו, ʕat͡smwotayw
גַּם, gam
מָשְׁלוֹֹ, mašlwo
מְשָׁלוֹֹ, mšalwo
אִשָׁה, 'išah
אוּלָם, 'ulam
וָקוֹֹל, waqwol
וְקוֹֹל, wqwol
עֲוֺנוֹֹת, ʕawonwot
אַךְ, 'ax
גְדֹלוֹֹת, gdolwot
פִי, fiy
פִּי, piy
הַלְאֵל, hal'el
עָוֺן, ʕawon
לְפָנָיו, lfanayw
שִׂיחִי, siyħiy
אַף־אֲנִי, 'af־'aniy
אַף־אָנִי, 'af־'aniy
פִּתְאֹם, pit'om
פִתְאֹם, fit'om
אִמִי, 'imiy
כַּמָה, kamah
טָמוּן, ṭamun
בְצָר, vt͡sar
בָּצֶר, bat͡ser
בְּצַר, bt͡sar
צֹפַר, t͡sofar
מִמָעַל, mimaʕal
בִּלְדַּד, bildad
אֶחֱזֶה, 'eħezeh
אָחֲזָה, 'aħazah
אִם־אֶרְאֶה, 'im־'er'eh
עַד־תַּכְלִית, ʕad־taxliyt
לְמַעַן, lmaʕan
תַּחְתֶּיהָ, taħteyha
הָעֹשׂוֹֹ, haʕoswo
הֶעָשׂוּ, heʕasu
בְמִלִין, vmiliyn
בְּמִלִין, bmiliyn
תֻּמָתִי, tumatiy
וַיָסֹלוּ, wayasolu
לָעָב, laʕav
קֹלוֹֹת, qolwot
תִּוָּלֵד, tiualed
רָעָה, raʕah
רֹעֶה, roʕeh
פְּעָמִים, pʕamiym
פַּעֲמַיִם, paʕamayim
כְּסִיל, ksiyl
דִּין, diyn
אַשְׁרֵי, 'ašrey
אַשֻׁרִי, 'ašuriy
עַוָּל, ʕaual
לֹא־עָנוּ, lo'־ʕanu
מֵעָפָר, meʕafar
צִדְקֶךָ, t͡sidqexa
צַדְּקֶךָּ, t͡sadqeka
בִּלְבָבֶךָ, bilvavexa
בִלְבָבֶךָ, vilvavexa
נִתְּנָה, nitnah
דָּבְקָה, davqah
דָּבֵקָה, daveqah
סוּר, sur
יִסְכָּן־גָּבֶר, yiskan־gaver
מִלֵא, mile'
מָלֵא, male'
הֵסִיר, hesiyr
יִקָחֵהוּ, yiqaħehu
וָאֹמַר, wa'omar
וְכֹל, wxol
שַׁעַר, šaʕar
שָׂעַר, saʕar
מֵסִיר, mesiyr
אַפֶּךָ, 'apexa
אוֹֹפִיר, 'wofiyr
יַאֲמִין, ya'amiyn
יָזֹקוּ, yazoqu
[לוֹֹ], [lwo]
וַיִשְׂאוּ, wayis'u
אִם־אַתָּה, 'im־'atah
חֻקִי, ħuqiy
שִׁבְעַת, šivʕat
תֹאמְרוּ, to'mru
נָהָר, nahar
וְדֶרֶךְ, wderex
אֱזָר־נָא, 'ezar־na'
צַר, t͡sar
צָר, t͡sar
אֲבוֹֹתָם, 'avwotam
חָדְלוּ, ħadlu
נֹטֶה, noṭeh
רַבּוֹֹת, rabwot
עָשִׂיתָ, ʕasiyta
בֶאֱנוֹֹשׁ, ve'enwoš
בֶּאֱנוֹֹשׁ, be'enwoš
וְשִׁפְעַת־מַיִם, wšifʕat־mayim
יָגֹרְתִּי, yagortiy
חָנֻנִי, ħanuniy
אֲחַוֶּה, 'aħaueh
בְּכֶתֶם, bxetem
כָּל־הָרָעָה, kal־haraʕah
תַּמוּ, tamu
תֻּמוֹֹ, tumwo
רָהַב, rahav
תִּעֲבוּנִי, tiʕavuniy
כְּמוֹֹ, kmwo
שָׁנָה, šanah
הֲטוֹֹב, haṭwov
זְכָר־נָא, zxar־na'
יֵרַע, yeraʕ
יָרֹעַ, yaroʕa
רָחֲקָה, raħaqah
יֵשׁ, yeš
כַּבֹּקֶר, kaboqer
כַּבָּקָר, kabaqar
עַל־פְּנֵי־מַיִם, ʕal־pney־mayim
עַל־פְּנֵי־מָיִם, ʕal־pney־mayim
וְתִקְוָתִי, wtiqwatiy
הָאִישׁ, ha'iyš
יָשָׁר, yašar
יָשֹׁר, yašor
כַּגַּנָב, kaganav
כַגַּנָב, xaganav
מִשֹׁד, mišod
וְיִחֲלוּ, wyiħalu
וְיִחֵלוּ, wyiħelu
יֹאבֵדוּ, yo'vedu
לְפָנִים, lfaniym
שָׁרָשָׁיו, šarašayw
מְתֵי, mtey
מָתַי, matay
כָּל־אָדָם, kal־'adam
גָאוֹֹן, ga'won
גְּאוֹֹן, g'won
מוֹֹלִיךְ, mwoliyx
קְצִירוֹֹ, qt͡siyrwo
הַשֻׁחִי, hašuħiy
יְדֻבָּקוּ, ydubaqu
וְשֹׁרֶשׁ, wšoreš
מְעָט, mʕaṭ
מְעַט, mʕaṭ
כְגֶבֶר, xgever
וַיֵלַךְ, wayelax
וְיֵלַךְ, wyelax
אֲכַנֶה, 'axaneh
בְּרוּחַ, bruħa
בָּרוֹֹחַ, barwoħa
אֲיַחֵל, 'ayaħel
טוֹֹבָה, ṭwovah
מַחֲזִיק, maħaziyq
כָל־חָי, xal־ħay
כָּל־חָי, kal־ħay
סָגוּר, sagur
סְגוֹֹר, sgwor
מְתִים, mtiym
שֹׁאָה, šo'ah
מִרְעֵהוּ, mirʕehu
מֵרֵעֵהוּ, mereʕehu
הַחַיִים, haħayiym
יָתוֹֹם, yatwom
וְחַיָתוֹֹ, wħayatwo
לֹא־תְשׁוּרֵנִי, lo'־tšureniy
כֹּחוֹֹ, koħwo
כֹחוֹֹ, xoħwo
בְּךָ, bxa
בְךָ, vxa
מנ, mn
פָעֳלוֹֹ, faʕalwo
שִׁנָיו, šinayw
שָׁנָיו, šanayw
אֶרְשָׁע, 'eršaʕ
הֲתֵדַע, hatedaʕ
כָּעֵץ, kaʕet͡s
צָפַנְתָּ, t͡safanta
לַחְמִי, laħmiy
וּבְעַד, uvʕad
דִּבַּרְתִּי, dibartiy
דִּבְרָתִי, divratiy
שָׂרִיד, sariyd
יָדָיו, yadayw
קָרָאתִי, qara'tiy
יֹסִיף, yosiyf
עָדֶיךָ, ʕadeyxa
עֵדֶיךָ, ʕedeyxa
בְּעַד, bʕad
יוֹֹמוֹֹ, ywomwo
יִבְרָח, yivraħ
יִבְרַח, yivraħ
רָחָב, raħav
רַחַב, raħav
וְאֶל־שַׁדַּי, w'el־šaday
כְּבוֹֹדִי, kvwodiy
וּמִיַד, umiyad
עָנִי, ʕaniy
יִשָׁקֵל, yišaqel
בִּרְכַּת, birkat
בֵּרַכְתָּ, beraxta
אֶבֶן, 'even
לְמֶלֶךְ, lmelex
בְּשֶׁלַח, bšelaħ
בַּשָׁלַח, bašalaħ
יְדֵיהֶם, ydeyhem
וּמְשֹׁאָה, umšo'ah
בְּכָל־זֹאת, bxal־zo't
יִתְהַלָךְ, yithalax
אָהֳלִי, 'ahaliy
שׁוֹֹלָל, šwolal
אֲתוֹֹנוֹֹת, 'atwonwot
כְּעַבְדִּי, kʕavdiy
מֵאֵת, me'et
זְרוֹֹעַ, zrwoʕa
וְלֹא־אָכַל, wlo'־'axal
וּבִלְדַּד, uvildad
מֵעֹשֵׂהוּ, meʕosehu
מַעֲשֵׂהוּ, maʕasehu
עֲנִיִים, ʕaniyiym
הָיוּ, hayu
אֲשִׁיבֶנוּ, 'ašiyvenu
הֲיֵשׁ, hayeš
בְּכַפָּי, bxapay
בְּכַפִּי, bxapiy
בַּדָּיו, badayw
חִצֵי, ħit͡sey
חִצִי, ħit͡siy
וְיַגֶּד־לָךְ, wyaged־lax
וְיַגֶּד־לְךָ, wyaged־lxa
כָּל־יְמֵי, kal־ymey
מִשְׁכְּנוֹֹת, mišknwot
בַּסַד, basad
תְמוּרָתוֹֹ, tmuratwo
תְּמוּרָתוֹֹ, tmuratwo
כֻּלוֹֹ, kulwo
כָּלוּ, kalu
אֶרְאֶה, 'er'eh
לֹא־אִישׁ, lo'־'iyš
בְּתוֹֹךְ, btwox
לַחֲזִיז, laħaziyz
